2026-01-03 12:46:14,618 - PathLensMaster - INFO - Logging initialized: /home/shogun/Documents/PathLens/data/logs/pathlens_master_20260103_124614.log
2026-01-03 12:46:14,618 - PathLensMaster - INFO - PathLens Master Orchestrator Starting
2026-01-03 12:46:14,618 - PathLensMaster - INFO - Project root: /home/shogun/Documents/PathLens
2026-01-03 12:46:14,618 - PathLensMaster - INFO - Config: /home/shogun/Documents/PathLens/config.yaml
2026-01-03 12:46:14,619 - PathLensMaster - INFO - Skipping data collection pipeline
2026-01-03 12:46:14,619 - PathLensMaster - INFO - ================================================================================
2026-01-03 12:46:14,619 - PathLensMaster - INFO - PIPELINE: OPTIMIZATION
2026-01-03 12:46:14,619 - PathLensMaster - INFO - ================================================================================
2026-01-03 12:46:14,619 - PathLensMaster - INFO - Command: /home/shogun/Documents/PathLens/venv/bin/python -u /home/shogun/Documents/PathLens/optimization-pipeline/run_optimization.py --ga-population 120 --ga-generations 80 --ga-config /home/shogun/Documents/PathLens/config.yaml
2026-01-03 12:46:15,328 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:15,328 - __main__ - INFO - Auto-detected 12 worker threads (75% of 16 cores)
2026-01-03 12:46:15,328 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:15,328 - __main__ - INFO - ================================================================================
2026-01-03 12:46:15,328 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:15,328 - __main__ - INFO - > Run hybrid genetic algorithm with MILP refinement
2026-01-03 12:46:15,328 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:15,328 - __main__ - INFO - ================================================================================
2026-01-03 12:46:15,328 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:15,328 - __main__ - INFO - Command: /home/shogun/Documents/PathLens/venv/bin/python /home/shogun/Documents/PathLens/optimization-pipeline/hybrid_ga.py --nodes-scores /home/shogun/Documents/PathLens/data/analysis/nodes_with_scores.parquet --high-travel /home/shogun/Documents/PathLens/data/optimization/runs/high_travel_time_nodes.csv --analysis-dir /home/shogun/Documents/PathLens/data/optimization/runs --config /home/shogun/Documents/PathLens/config.yaml --population 120 --generations 80 --workers 12
2026-01-03 12:46:15,936 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:15,935 [INFO] Loaded configuration from /home/shogun/Documents/PathLens/config.yaml
2026-01-03 12:46:16,015 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:16,015 [INFO] Amenity school pool prepared with 500 candidates (filtered for min 1200m from existing).
2026-01-03 12:46:16,042 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:16,041 [INFO] Amenity hospital pool prepared with 500 candidates (filtered for min 1200m from existing).
2026-01-03 12:46:16,069 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:16,068 [INFO] Amenity pharmacy pool prepared with 500 candidates (filtered for min 1200m from existing).
2026-01-03 12:46:16,096 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:16,096 [INFO] Amenity supermarket pool prepared with 500 candidates (filtered for min 1200m from existing).
2026-01-03 12:46:16,124 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:16,124 [INFO] Amenity bus_station pool prepared with 500 candidates (filtered for min 1200m from existing).
2026-01-03 12:46:16,153 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:16,152 [INFO] Amenity park pool prepared with 500 candidates (filtered for min 1200m from existing).
2026-01-03 12:46:16,159 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:16,159 [INFO] Loading graph for diversity penalty computation...
2026-01-03 12:46:42,249 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,248 [INFO] Loaded graph with 182191 nodes, 487510 edges for diversity penalty
2026-01-03 12:46:42,249 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,249 [INFO] Analysing amenity distances for 4168 high-travel nodes.
2026-01-03 12:46:42,283 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,283 [INFO] Amenity school               | mean distance 1854.01 m | available 4168
2026-01-03 12:46:42,284 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,283 [INFO] Amenity hospital             | mean distance 2541.98 m | available 4168
2026-01-03 12:46:42,284 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,284 [INFO] Amenity pharmacy             | mean distance 2638.66 m | available 4168
2026-01-03 12:46:42,284 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,284 [INFO] Amenity supermarket          | mean distance 2762.00 m | available 4168
2026-01-03 12:46:42,284 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,284 [INFO] Amenity bus_station          | mean distance 4413.21 m | available 4168
2026-01-03 12:46:42,284 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,284 [INFO] Amenity park                 | mean distance 1896.62 m | available 4168
2026-01-03 12:46:42,291 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,291 [INFO] Starting hybrid GA: population=120, generations=80
2026-01-03 12:46:42,291 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,291 [INFO] Running default precompute for 182191 nodes.
2026-01-03 12:46:42,343 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:42,342 [INFO] Precomputing undirected graph for diversity penalty...
2026-01-03 12:46:46,316 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:46,316 [INFO] Using 12 worker threads for candidate evaluation.
2026-01-03 12:46:46,316 - PathLensMaster - INFO - [optimization] 2026-01-03 12:46:46,316 [INFO] Seeded population with 5 greedy templates.
2026-01-03 12:46:46,345 - PathLensMaster - INFO - [optimization] Generations:   0%|          | 0/80 [00:00<?, ?gen/s]2026-01-03 12:46:46,345 [INFO] Evaluating generation 1/80
2026-01-03 12:46:46,930 - PathLensMaster - INFO - [optimization] Gen 1 eval:   0%|          | 0/120 [00:00<?, ?it/s][A
2026-01-03 12:46:47,119 - PathLensMaster - INFO - [optimization] Gen 1 eval:   1%|          | 1/120 [00:00<01:09,  1.71it/s][A
2026-01-03 12:46:47,300 - PathLensMaster - INFO - [optimization] Gen 1 eval:   8%|▊         | 9/120 [00:00<00:07, 14.53it/s][A
2026-01-03 12:46:47,438 - PathLensMaster - INFO - [optimization] Gen 1 eval:  10%|█         | 12/120 [00:00<00:07, 15.15it/s][A
2026-01-03 12:46:47,555 - PathLensMaster - INFO - [optimization] Gen 1 eval:  12%|█▎        | 15/120 [00:01<00:06, 16.78it/s][A
2026-01-03 12:46:47,715 - PathLensMaster - INFO - [optimization] Gen 1 eval:  15%|█▌        | 18/120 [00:01<00:05, 18.81it/s][A
2026-01-03 12:46:47,887 - PathLensMaster - INFO - [optimization] Gen 1 eval:  18%|█▊        | 22/120 [00:01<00:04, 20.76it/s][A
2026-01-03 12:46:48,103 - PathLensMaster - INFO - [optimization] Gen 1 eval:  21%|██        | 25/120 [00:01<00:04, 19.69it/s][A
2026-01-03 12:46:48,225 - PathLensMaster - INFO - [optimization] Gen 1 eval:  23%|██▎       | 28/120 [00:01<00:05, 17.54it/s][A
2026-01-03 12:46:48,407 - PathLensMaster - INFO - [optimization] Gen 1 eval:  25%|██▌       | 30/120 [00:01<00:05, 17.27it/s][A
2026-01-03 12:46:48,528 - PathLensMaster - INFO - [optimization] Gen 1 eval:  28%|██▊       | 33/120 [00:02<00:05, 17.04it/s][A
2026-01-03 12:46:48,729 - PathLensMaster - INFO - [optimization] Gen 1 eval:  29%|██▉       | 35/120 [00:02<00:05, 16.90it/s][A
2026-01-03 12:46:48,855 - PathLensMaster - INFO - [optimization] Gen 1 eval:  33%|███▎      | 40/120 [00:02<00:04, 19.77it/s][A
2026-01-03 12:46:49,087 - PathLensMaster - INFO - [optimization] Gen 1 eval:  35%|███▌      | 42/120 [00:02<00:04, 18.82it/s][A
2026-01-03 12:46:49,301 - PathLensMaster - INFO - [optimization] Gen 1 eval:  41%|████      | 49/120 [00:02<00:03, 23.25it/s][A
2026-01-03 12:46:49,421 - PathLensMaster - INFO - [optimization] Gen 1 eval:  43%|████▎     | 52/120 [00:02<00:03, 20.13it/s][A
2026-01-03 12:46:49,563 - PathLensMaster - INFO - [optimization] Gen 1 eval:  45%|████▌     | 54/120 [00:03<00:03, 19.38it/s][A
2026-01-03 12:46:49,792 - PathLensMaster - INFO - [optimization] Gen 1 eval:  51%|█████     | 61/120 [00:03<00:02, 27.33it/s][A
2026-01-03 12:46:49,972 - PathLensMaster - INFO - [optimization] Gen 1 eval:  53%|█████▎    | 64/120 [00:03<00:02, 21.93it/s][A
2026-01-03 12:46:50,097 - PathLensMaster - INFO - [optimization] Gen 1 eval:  56%|█████▌    | 67/120 [00:03<00:02, 20.36it/s][A
2026-01-03 12:46:50,244 - PathLensMaster - INFO - [optimization] Gen 1 eval:  58%|█████▊    | 70/120 [00:03<00:02, 21.18it/s][A
2026-01-03 12:46:50,452 - PathLensMaster - INFO - [optimization] Gen 1 eval:  61%|██████    | 73/120 [00:03<00:02, 20.97it/s][A
2026-01-03 12:46:50,595 - PathLensMaster - INFO - [optimization] Gen 1 eval:  63%|██████▎   | 76/120 [00:04<00:02, 18.61it/s][A
2026-01-03 12:46:50,807 - PathLensMaster - INFO - [optimization] Gen 1 eval:  67%|██████▋   | 80/120 [00:04<00:01, 21.08it/s][A
2026-01-03 12:46:50,977 - PathLensMaster - INFO - [optimization] Gen 1 eval:  69%|██████▉   | 83/120 [00:04<00:01, 18.59it/s][A
2026-01-03 12:46:51,109 - PathLensMaster - INFO - [optimization] Gen 1 eval:  71%|███████   | 85/120 [00:04<00:02, 16.62it/s][A
2026-01-03 12:46:51,210 - PathLensMaster - INFO - [optimization] Gen 1 eval:  75%|███████▌  | 90/120 [00:04<00:01, 21.79it/s][A
2026-01-03 12:46:51,477 - PathLensMaster - INFO - [optimization] Gen 1 eval:  78%|███████▊  | 93/120 [00:04<00:01, 23.46it/s][A
2026-01-03 12:46:51,583 - PathLensMaster - INFO - [optimization] Gen 1 eval:  80%|████████  | 96/120 [00:05<00:01, 18.05it/s][A
2026-01-03 12:46:51,945 - PathLensMaster - INFO - [optimization] Gen 1 eval:  82%|████████▎ | 99/120 [00:05<00:01, 20.10it/s][A
2026-01-03 12:46:52,065 - PathLensMaster - INFO - [optimization] Gen 1 eval:  85%|████████▌ | 102/120 [00:05<00:01, 14.27it/s][A
2026-01-03 12:46:52,253 - PathLensMaster - INFO - [optimization] Gen 1 eval:  92%|█████████▎| 111/120 [00:05<00:00, 25.77it/s][A
2026-01-03 12:46:52,279 - PathLensMaster - INFO - [optimization] Gen 1 eval:  96%|█████████▌| 115/120 [00:05<00:00, 24.44it/s][A
2026-01-03 12:46:52,280 - PathLensMaster - INFO - [optimization]                                                              [A
2026-01-03 12:47:05,621 - PathLensMaster - INFO - [optimization] Gen 1 local_search:   0%|          | 0/5 [00:00<?, ?it/s][A
2026-01-03 12:47:19,158 - PathLensMaster - INFO - [optimization] Gen 1 local_search:  20%|██        | 1/5 [00:13<00:53, 13.34s/it][A
2026-01-03 12:47:33,026 - PathLensMaster - INFO - [optimization] Gen 1 local_search:  40%|████      | 2/5 [00:26<00:40, 13.46s/it][A
2026-01-03 12:47:46,306 - PathLensMaster - INFO - [optimization] Gen 1 local_search:  60%|██████    | 3/5 [00:40<00:27, 13.64s/it][A
2026-01-03 12:47:59,372 - PathLensMaster - INFO - [optimization] Gen 1 local_search:  80%|████████  | 4/5 [00:54<00:13, 13.50s/it][A
2026-01-03 12:47:59,372 - PathLensMaster - INFO - [optimization] Gen 1 local_search: 100%|██████████| 5/5 [01:07<00:00, 13.34s/it][A
2026-01-03 12:47:59,372 - PathLensMaster - INFO - [optimization]                                                                  [A2026-01-03 12:47:59,372 [INFO] Generation 1 best fitness 0.0000 | template=None | placements={'school': 30, 'hospital': 25, 'pharmacy': 25, 'supermarket': 30, 'bus_station': 40, 'park': 25} | elapsed=73.03s
2026-01-03 12:47:59,390 - PathLensMaster - INFO - [optimization] Generations:   1%|▏         | 1/80 [01:13<1:36:11, 73.06s/gen]2026-01-03 12:47:59,389 [INFO] Evaluating generation 2/80
2026-01-03 12:47:59,774 - PathLensMaster - INFO - [optimization] Gen 2 eval:   0%|          | 0/120 [00:00<?, ?it/s][A
2026-01-03 12:47:59,903 - PathLensMaster - INFO - [optimization] Gen 2 eval:   1%|          | 1/120 [00:00<00:45,  2.60it/s][A
2026-01-03 12:48:00,064 - PathLensMaster - INFO - [optimization] Gen 2 eval:   2%|▎         | 3/120 [00:00<00:17,  6.78it/s][A
2026-01-03 12:48:00,164 - PathLensMaster - INFO - [optimization] Gen 2 eval:   5%|▌         | 6/120 [00:00<00:10, 11.14it/s][A
2026-01-03 12:48:00,532 - PathLensMaster - INFO - [optimization] Gen 2 eval:  10%|█         | 12/120 [00:00<00:04, 23.12it/s][A
2026-01-03 12:48:00,659 - PathLensMaster - INFO - [optimization] Gen 2 eval:  13%|█▎        | 16/120 [00:01<00:06, 16.20it/s][A
2026-01-03 12:48:00,871 - PathLensMaster - INFO - [optimization] Gen 2 eval:  18%|█▊        | 21/120 [00:01<00:04, 21.27it/s][A
2026-01-03 12:48:00,998 - PathLensMaster - INFO - [optimization] Gen 2 eval:  21%|██        | 25/120 [00:01<00:04, 20.42it/s][A
2026-01-03 12:48:01,133 - PathLensMaster - INFO - [optimization] Gen 2 eval:  24%|██▍       | 29/120 [00:01<00:03, 22.94it/s][A
2026-01-03 12:48:01,325 - PathLensMaster - INFO - [optimization] Gen 2 eval:  27%|██▋       | 32/120 [00:01<00:03, 22.77it/s][A
2026-01-03 12:48:01,453 - PathLensMaster - INFO - [optimization] Gen 2 eval:  29%|██▉       | 35/120 [00:01<00:04, 20.31it/s][A
2026-01-03 12:48:01,601 - PathLensMaster - INFO - [optimization] Gen 2 eval:  33%|███▎      | 40/120 [00:02<00:03, 24.91it/s][A
2026-01-03 12:48:01,868 - PathLensMaster - INFO - [optimization] Gen 2 eval:  36%|███▌      | 43/120 [00:02<00:03, 23.61it/s][A
2026-01-03 12:48:02,035 - PathLensMaster - INFO - [optimization] Gen 2 eval:  40%|████      | 48/120 [00:02<00:03, 21.50it/s][A
2026-01-03 12:48:02,219 - PathLensMaster - INFO - [optimization] Gen 2 eval:  42%|████▎     | 51/120 [00:02<00:03, 20.52it/s][A
2026-01-03 12:48:02,370 - PathLensMaster - INFO - [optimization] Gen 2 eval:  47%|████▋     | 56/120 [00:02<00:02, 22.54it/s][A
2026-01-03 12:48:02,485 - PathLensMaster - INFO - [optimization] Gen 2 eval:  50%|█████     | 60/120 [00:02<00:02, 23.57it/s][A
2026-01-03 12:48:02,727 - PathLensMaster - INFO - [optimization] Gen 2 eval:  54%|█████▍    | 65/120 [00:03<00:01, 27.99it/s][A
2026-01-03 12:48:02,882 - PathLensMaster - INFO - [optimization] Gen 2 eval:  57%|█████▊    | 69/120 [00:03<00:02, 23.42it/s][A
2026-01-03 12:48:03,065 - PathLensMaster - INFO - [optimization] Gen 2 eval:  60%|██████    | 72/120 [00:03<00:02, 22.31it/s][A
2026-01-03 12:48:03,178 - PathLensMaster - INFO - [optimization] Gen 2 eval:  63%|██████▎   | 76/120 [00:03<00:01, 22.19it/s][A
2026-01-03 12:48:03,304 - PathLensMaster - INFO - [optimization] Gen 2 eval:  67%|██████▋   | 80/120 [00:03<00:01, 25.01it/s][A
2026-01-03 12:48:03,424 - PathLensMaster - INFO - [optimization] Gen 2 eval:  69%|██████▉   | 83/120 [00:03<00:01, 24.72it/s][A
2026-01-03 12:48:03,533 - PathLensMaster - INFO - [optimization] Gen 2 eval:  72%|███████▏  | 86/120 [00:04<00:01, 24.81it/s][A
2026-01-03 12:48:03,848 - PathLensMaster - INFO - [optimization] Gen 2 eval:  75%|███████▌  | 90/120 [00:04<00:01, 27.75it/s][A
2026-01-03 12:48:03,958 - PathLensMaster - INFO - [optimization] Gen 2 eval:  78%|███████▊  | 93/120 [00:04<00:01, 18.50it/s][A
2026-01-03 12:48:04,166 - PathLensMaster - INFO - [optimization] Gen 2 eval:  82%|████████▏ | 98/120 [00:04<00:00, 23.96it/s][A
2026-01-03 12:48:04,303 - PathLensMaster - INFO - [optimization] Gen 2 eval:  84%|████████▍ | 101/120 [00:04<00:00, 20.59it/s][A
2026-01-03 12:48:04,493 - PathLensMaster - INFO - [optimization] Gen 2 eval:  88%|████████▊ | 106/120 [00:04<00:00, 24.57it/s][A
2026-01-03 12:48:04,598 - PathLensMaster - INFO - [optimization] Gen 2 eval:  91%|█████████ | 109/120 [00:05<00:00, 21.65it/s][A
2026-01-03 12:48:04,643 - PathLensMaster - INFO - [optimization] Gen 2 eval:  97%|█████████▋| 116/120 [00:05<00:00, 30.96it/s][A
2026-01-03 12:48:04,644 - PathLensMaster - INFO - [optimization]                                                              [A
2026-01-03 12:48:16,783 - PathLensMaster - INFO - [optimization] Gen 2 local_search:   0%|          | 0/5 [00:00<?, ?it/s][A
2026-01-03 12:48:30,351 - PathLensMaster - INFO - [optimization] Gen 2 local_search:  20%|██        | 1/5 [00:12<00:48, 12.14s/it][A
2026-01-03 12:48:43,814 - PathLensMaster - INFO - [optimization] Gen 2 local_search:  40%|████      | 2/5 [00:25<00:38, 12.98s/it][A
2026-01-03 12:48:57,301 - PathLensMaster - INFO - [optimization] Gen 2 local_search:  60%|██████    | 3/5 [00:39<00:26, 13.20s/it][A
2026-01-03 12:49:07,337 - PathLensMaster - INFO - [optimization] Gen 2 local_search:  80%|████████  | 4/5 [00:52<00:13, 13.31s/it][A
2026-01-03 12:49:07,337 - PathLensMaster - INFO - [optimization] Gen 2 local_search: 100%|██████████| 5/5 [01:02<00:00, 12.13s/it][A
2026-01-03 12:49:07,337 - PathLensMaster - INFO - [optimization]                                                                  [A2026-01-03 12:49:07,337 [INFO] Generation 2 best fitness 0.0000 | template=None | placements={'school': 30, 'hospital': 26, 'pharmacy': 25, 'supermarket': 30, 'bus_station': 40, 'park': 25} | elapsed=67.95s
2026-01-03 12:49:07,356 - PathLensMaster - INFO - [optimization] Generations:   2%|▎         | 2/80 [02:21<1:31:04, 70.06s/gen]2026-01-03 12:49:07,356 [INFO] Evaluating generation 3/80
2026-01-03 12:49:07,845 - PathLensMaster - INFO - [optimization] Gen 3 eval:   0%|          | 0/120 [00:00<?, ?it/s][A
2026-01-03 12:49:08,106 - PathLensMaster - INFO - [optimization] Gen 3 eval:   1%|          | 1/120 [00:00<00:58,  2.04it/s][A
2026-01-03 12:49:08,294 - PathLensMaster - INFO - [optimization] Gen 3 eval:   8%|▊         | 10/120 [00:00<00:06, 16.09it/s][A
2026-01-03 12:49:08,443 - PathLensMaster - INFO - [optimization] Gen 3 eval:  13%|█▎        | 16/120 [00:00<00:04, 20.95it/s][A
2026-01-03 12:49:08,577 - PathLensMaster - INFO - [optimization] Gen 3 eval:  17%|█▋        | 20/120 [00:01<00:04, 22.47it/s][A
2026-01-03 12:49:08,822 - PathLensMaster - INFO - [optimization] Gen 3 eval:  19%|█▉        | 23/120 [00:01<00:04, 22.46it/s][A
2026-01-03 12:49:08,972 - PathLensMaster - INFO - [optimization] Gen 3 eval:  22%|██▏       | 26/120 [00:01<00:05, 18.43it/s][A
2026-01-03 12:49:09,147 - PathLensMaster - INFO - [optimization] Gen 3 eval:  24%|██▍       | 29/120 [00:01<00:04, 18.83it/s][A
2026-01-03 12:49:09,293 - PathLensMaster - INFO - [optimization] Gen 3 eval:  31%|███       | 37/120 [00:01<00:03, 26.89it/s][A
2026-01-03 12:49:09,540 - PathLensMaster - INFO - [optimization] Gen 3 eval:  35%|███▌      | 42/120 [00:01<00:02, 28.85it/s][A
2026-01-03 12:49:09,677 - PathLensMaster - INFO - [optimization] Gen 3 eval:  39%|███▉      | 47/120 [00:02<00:02, 25.49it/s][A
2026-01-03 12:49:09,929 - PathLensMaster - INFO - [optimization] Gen 3 eval:  42%|████▎     | 51/120 [00:02<00:02, 26.38it/s][A
2026-01-03 12:49:10,105 - PathLensMaster - INFO - [optimization] Gen 3 eval:  47%|████▋     | 56/120 [00:02<00:02, 23.87it/s][A
2026-01-03 12:49:10,222 - PathLensMaster - INFO - [optimization] Gen 3 eval:  49%|████▉     | 59/120 [00:02<00:02, 21.98it/s][A
2026-01-03 12:49:10,458 - PathLensMaster - INFO - [optimization] Gen 3 eval:  55%|█████▌    | 66/120 [00:02<00:01, 29.82it/s][A
2026-01-03 12:49:10,670 - PathLensMaster - INFO - [optimization] Gen 3 eval:  58%|█████▊    | 70/120 [00:03<00:01, 25.01it/s][A
2026-01-03 12:49:10,771 - PathLensMaster - INFO - [optimization] Gen 3 eval:  61%|██████    | 73/120 [00:03<00:02, 21.50it/s][A
2026-01-03 12:49:11,010 - PathLensMaster - INFO - [optimization] Gen 3 eval:  65%|██████▌   | 78/120 [00:03<00:01, 26.58it/s][A
2026-01-03 12:49:11,432 - PathLensMaster - INFO - [optimization] Gen 3 eval:  68%|██████▊   | 82/120 [00:03<00:01, 22.83it/s][A
2026-01-03 12:49:11,602 - PathLensMaster - INFO - [optimization] Gen 3 eval:  72%|███████▎  | 87/120 [00:04<00:01, 17.45it/s][A
2026-01-03 12:49:11,744 - PathLensMaster - INFO - [optimization] Gen 3 eval:  80%|████████  | 96/120 [00:04<00:00, 25.27it/s][A
2026-01-03 12:49:11,942 - PathLensMaster - INFO - [optimization] Gen 3 eval:  85%|████████▌ | 102/120 [00:04<00:00, 28.79it/s][A
2026-01-03 12:49:12,102 - PathLensMaster - INFO - [optimization] Gen 3 eval:  88%|████████▊ | 106/120 [00:04<00:00, 26.27it/s][A
2026-01-03 12:49:12,216 - PathLensMaster - INFO - [optimization] Gen 3 eval:  92%|█████████▏| 110/120 [00:04<00:00, 25.94it/s][A
2026-01-03 12:49:12,221 - PathLensMaster - INFO - [optimization] Gen 3 eval:  99%|█████████▉| 119/120 [00:04<00:00, 36.81it/s][A
2026-01-03 12:49:12,222 - PathLensMaster - INFO - [optimization]                                                              [A
2026-01-03 12:49:22,139 - PathLensMaster - INFO - [optimization] Gen 3 local_search:   0%|          | 0/5 [00:00<?, ?it/s][A
2026-01-03 12:49:35,876 - PathLensMaster - INFO - [optimization] Gen 3 local_search:  20%|██        | 1/5 [00:09<00:39,  9.92s/it][A
2026-01-03 12:49:48,092 - PathLensMaster - INFO - [optimization] Gen 3 local_search:  40%|████      | 2/5 [00:23<00:36, 12.16s/it][A
2026-01-03 12:50:01,353 - PathLensMaster - INFO - [optimization] Gen 3 local_search:  60%|██████    | 3/5 [00:35<00:24, 12.19s/it][A
2026-01-03 12:50:14,607 - PathLensMaster - INFO - [optimization] Gen 3 local_search:  80%|████████  | 4/5 [00:49<00:12, 12.61s/it][A
2026-01-03 12:50:14,607 - PathLensMaster - INFO - [optimization] Gen 3 local_search: 100%|██████████| 5/5 [01:02<00:00, 12.84s/it][A
2026-01-03 12:50:14,607 - PathLensMaster - INFO - [optimization]                                                                  [A2026-01-03 12:50:14,607 [INFO] Generation 3 best fitness 0.0000 | template=None | placements={'pharmacy': 20, 'supermarket': 32, 'school': 28, 'hospital': 7, 'park': 54, 'bus_station': 15} | elapsed=67.25s
2026-01-03 12:50:14,623 - PathLensMaster - INFO - [optimization] Generations:   4%|▍         | 3/80 [03:28<1:28:16, 68.79s/gen]2026-01-03 12:50:14,623 [INFO] Evaluating generation 4/80
2026-01-03 12:50:15,386 - PathLensMaster - INFO - [optimization] Gen 4 eval:   0%|          | 0/120 [00:00<?, ?it/s][A
2026-01-03 12:50:15,551 - PathLensMaster - INFO - [optimization] Gen 4 eval:   1%|          | 1/120 [00:00<01:30,  1.31it/s][A
2026-01-03 12:50:15,735 - PathLensMaster - INFO - [optimization] Gen 4 eval:   2%|▏         | 2/120 [00:00<00:48,  2.43it/s][A
2026-01-03 12:50:15,961 - PathLensMaster - INFO - [optimization] Gen 4 eval:  18%|█▊        | 21/120 [00:01<00:03, 29.97it/s][A
2026-01-03 12:50:16,132 - PathLensMaster - INFO - [optimization] Gen 4 eval:  22%|██▏       | 26/120 [00:01<00:03, 27.45it/s][A
2026-01-03 12:50:16,234 - PathLensMaster - INFO - [optimization] Gen 4 eval:  25%|██▌       | 30/120 [00:01<00:03, 26.40it/s][A
2026-01-03 12:50:16,512 - PathLensMaster - INFO - [optimization] Gen 4 eval:  29%|██▉       | 35/120 [00:01<00:02, 30.49it/s][A
2026-01-03 12:50:16,819 - PathLensMaster - INFO - [optimization] Gen 4 eval:  32%|███▎      | 39/120 [00:01<00:03, 23.84it/s][A
2026-01-03 12:50:16,940 - PathLensMaster - INFO - [optimization] Gen 4 eval:  36%|███▌      | 43/120 [00:02<00:03, 19.56it/s][A
2026-01-03 12:50:17,065 - PathLensMaster - INFO - [optimization] Gen 4 eval:  42%|████▎     | 51/120 [00:02<00:02, 28.04it/s][A
2026-01-03 12:50:17,246 - PathLensMaster - INFO - [optimization] Gen 4 eval:  46%|████▌     | 55/120 [00:02<00:02, 28.88it/s][A
